timestamp_sec,status,status_filtered,dist,abnormal,abnormal_filtered,duration
0.0,5,0,-0.15962941690739996,0,0,0.03333333333333333
0.03333410997204101,5,0,-0.18923146768864996,0,0,0.06666666666666667
0.06666821994408202,5,0,-0.2231746439581812,0,0,0.1
0.10000232991612303,5,5,-0.36695058389958746,0,0,0.0
0.13333643988816404,5,5,-0.3634296183234156,0,0,0.03333333333333333
0.16667054986020505,5,5,-0.40091855570134527,1,0,0.06666666666666667
0.20000465983224605,5,5,-0.39293630167302496,0,0,0.1
0.23333876980428706,5,5,-0.42268712564763433,1,0,0.13333333333333333
0.2666728797763281,5,5,-0.4371314768439234,1,0,0.16666666666666666
0.3000069897483691,5,5,-0.4468990091925562,1,0,0.19999999999999998
0.3333410997204101,5,5,-0.5051418070441187,1,1,0.2333333333333333
0.3666752096924511,5,5,-0.4249549631720484,1,1,0.26666666666666666
0.4000093196644921,5,5,-0.4035297159796656,1,1,0.3
0.4333434296365331,5,5,-0.5085826639777125,1,1,0.3333333333333333
0.4666775396085741,5,5,-0.43321759744939214,1,1,0.36666666666666664
0.5000116495806151,5,5,-0.38820226236638433,0,1,0.39999999999999997
0.5333457595526562,5,5,-0.34331471964177496,0,1,0.4333333333333333
0.5666798695246972,5,5,-0.38689382120427496,0,1,0.4666666666666666
0.6000139794967382,5,5,-0.354768348181814,0,0,0.49999999999999994
0.6333480894687792,5,5,-0.41132504984197027,1,0,0.5333333333333333
0.6666821994408202,5,5,-0.3201709513312281,0,0,0.5666666666666667
0.7000163094128612,5,5,-0.37375600382146246,0,0,0.6
0.7333504193849022,5,5,-0.31497914835271246,0,0,0.6333333333333333
0.7666845293569432,5,5,-0.4219203714972437,1,0,0.6666666666666666
0.8000186393289842,5,5,-0.3514400248175562,0,0,0.7
0.8333527493010252,5,5,-0.501649451697439,1,0,0.7333333333333333
0.8666868592730662,5,5,-0.41969640299138433,1,0,0.7666666666666666
0.9000209692451072,5,5,-0.35019261881169683,0,0,0.7999999999999999
0.9333550792171482,5,5,-0.36183507486638433,0,0,0.8333333333333333
0.9666891891891892,5,5,-0.4342036966925562,1,0,0.8666666666666666
1.0000232991612301,5,5,-0.3961940531378687,0,0,0.8999999999999999
1.0333574091332711,5,5,-0.4954677347784937,1,0,0.9333333333333332
1.0666915191053123,5,5,-0.4174476389532984,1,0,0.9666666666666666
1.1000256290773534,5,5,-0.3867793802863062,0,0,0.9999999999999999
1.1333597390493944,5,5,-0.5279956583624781,1,0,1.0333333333333332
1.1666938490214354,5,5,-0.45113141580876714,1,0,1.0666666666666667
1.2000279589934764,5,5,-0.5062671427374781,1,0,1.1
1.2333620689655174,5,5,-0.6130862955695093,1,1,1.1333333333333335
1.2666961789375584,5,5,-0.561250281775564,1,1,1.166666666666667
1.3000302889095994,5,5,-0.5173984293585718,1,1,1.2000000000000004
1.3333643988816404,5,5,-0.5418315653449,1,1,1.2333333333333338
1.3666985088536814,5,5,-0.54250295206365,1,1,1.2666666666666673
1.4000326188257224,5,5,-0.6172710184699,1,1,1.3000000000000007
1.4333667287977634,5,5,-0.5070758585577906,1,1,1.3333333333333341
1.4667008387698044,5,5,-0.5429664377814234,1,1,1.3666666666666676
1.5000349487418454,5,5,-0.6351352457648218,1,1,1.400000000000001
1.5333690587138864,5,5,-0.5611453776007593,1,1,1.4333333333333345
1.5667031686859274,5,5,-0.6390376810675562,1,1,1.466666666666668
1.6000372786579684,5,5,-0.6515460734015406,1,1,1.5000000000000013
1.6333713886300094,5,5,-0.6127734903937281,1,1,1.5333333333333348
1.6667054986020504,5,5,-0.5484729532843531,1,1,1.5666666666666682
1.7000396085740914,5,5,-0.5842986826544703,1,1,1.6000000000000016
1.7333737185461324,5,5,-0.6536136393195093,1,1,1.633333333333335
1.7667078285181734,5,5,-0.7183662180548609,1,1,1.6666666666666685
1.8000419384902144,5,5,-0.711661887610525,1,1,1.700000000000002
1.8333760484622554,5,5,-0.7176109079962671,1,1,1.7333333333333354
1.8667101584342964,5,5,-0.6333957438116968,1,1,1.7666666666666688
1.9000442684063374,5,5,-0.6777415995245875,1,1,1.8000000000000023
1.9333783783783784,5,5,-0.6360107187872828,1,1,1.8333333333333357
1.9667124883504195,5,5,-0.5373035196906031,1,1,1.8666666666666691
2.0000465983224602,5,5,-0.5430293802863062,1,1,1.9000000000000026
2.0333807082945015,5,5,-0.4983516459113062,1,1,1.933333333333336
2.0667148182665422,5,5,-0.5299163584357203,1,1,1.9666666666666694
2.1000489282385835,5,5,-0.4428706888800562,1,1,2.0000000000000027
2.1333830382106247,5,5,-0.4282966379767359,1,1,2.033333333333336
2.1667171481826655,5,5,-0.5162311319952906,1,1,2.066666666666669
2.2000512581547067,5,5,-0.4134326700812281,1,1,2.1000000000000023
2.2333853681267475,5,5,-0.3992114786749781,0,1,2.1333333333333355
2.2667194780987887,5,5,-0.2910590891486109,0,1,2.1666666666666687
2.3000535880708295,5,5,-0.31963498636540777,0,1,2.200000000000002
2.3333876980428707,5,5,-0.2962756876593531,0,0,2.233333333333335
2.3667218080149115,5,5,-0.2942462687140406,0,0,2.2666666666666684
2.4000559179869527,5,5,-0.3661323313361109,0,0,2.3000000000000016
2.4333900279589935,5,5,-0.4446368937140406,1,0,2.333333333333335
2.4667241379310347,5,5,-0.400025916541189,1,0,2.366666666666668
2.5000582479030755,5,5,-0.38527448221501714,0,0,2.4000000000000012
2.5333923578751167,5,5,-0.4512897257452906,1,0,2.4333333333333345
2.5667264678471575,5,5,-0.5622211222296656,1,0,2.4666666666666677
2.6000605778191987,5,5,-0.48813207193669683,1,0,2.500000000000001
2.6333946877912395,5,5,-0.37258107706364996,0,0,2.533333333333334
2.6667287977632808,5,5,-0.40179784342107183,1,0,2.5666666666666673
2.7000629077353215,5,5,-0.18849332376775152,0,0,2.6000000000000005
2.7333970177073628,5,5,0.04020731404963129,0,0,2.6333333333333337
2.7667311276794035,5,5,0.05497782186213129,0,0,2.666666666666667
2.8000652376514448,5,5,0.0759281392449438,0,0,2.7
2.8333993476234856,5,5,0.10463564351740473,0,0,2.7333333333333334
2.866733457595527,5,5,0.03945009664240473,0,0,2.7666666666666666
2.9000675675675676,5,5,0.0883049245232641,0,0,2.8
2.933401677539609,5,5,0.11490671590510004,0,0,2.833333333333333
2.9667357875116496,5,5,0.14963571981135004,0,0,2.8666666666666663
3.000069897483691,5,5,0.15975229695978754,0,0,2.8999999999999995
3.0334040074557316,5,5,0.14040605977717036,0,0,2.9333333333333327
3.066738117427773,5,5,0.09367029622736567,0,0,2.966666666666666
3.1000722273998136,5,5,0.030281471764475043,0,0,2.999999999999999
3.133406337371855,5,5,0.08683435872736567,0,0,3.0333333333333323
3.1667404473438956,5,5,0.003555702721506293,0,0,3.0666666666666655
3.200074557315937,5,5,-0.009955954993337457,0,0,3.0999999999999988
3.2334086672879776,5,5,-0.007264686072439019,0,0,3.133333333333332
3.266742777260019,5,5,0.06870310262385004,0,0,3.166666666666665
3.3000768872320596,5,5,0.0735630269402563,0,0,3.1999999999999984
3.333410997204101,5,5,-0.004279685462087457,0,0,3.2333333333333316
3.3667451071761416,5,5,-0.08607633158025152,0,0,3.266666666666665
